Account Number,Income,Credit Limit,Credit Rating,Household Size,Education Years,TV Hours Per Week,Age,Gender,Married,Credit Limit Breach
4887424,94.7,15.246666666666666,734.8,5,2,17,50,Male,Yes,No
20219173,112.0,24.424603174603174,745.4761904761905,4,2,37,42,Male,Yes,No
18585875,46.8,15.422469135802467,565.3481481481481,6,4,9,54,Male,Yes,No
19699248,77.8,20.497777777777777,689.8666666666667,4,2,43,48,Female,Yes,No
16923376,27.0,11.748550724637681,284.9130434782609,7,0,23,46,Male,Yes,Yes
2946527,55.0,11.424242424242426,505.4545454545455,1,3,37,55,Male,No,No
16035759,77.1,21.72030303030303,763.2181818181818,5,3,36,44,Female,No,No
8304506,62.5,18.482183908045975,568.9310344827586,2,2,23,58,Male,No,No
25436655,49.0,10.240909090909092,494.4545454545455,2,3,53,55,Male,Yes,No
17554563,106.4,24.916666666666664,775.0,7,2,43,36,Male,No,Yes
2684271,13.5,7.914379084967321,294.8627450980392,7,1,58,51,Male,Yes,No
4194198,52.7,17.280775193798448,556.8465116279069,2,2,9,43,Female,No,No
5645850,42.0,14.292105263157895,677.5263157894736,7,3,43,38,Female,No,No
5785111,66.1,21.551111111111112,573.0666666666666,4,2,4,48,Male,Yes,No
18305788,79.7,15.00108843537415,720.065306122449,6,1,40,49,Male,No,No
29108805,80.1,16.797936507936505,767.8761904761905,5,3,23,42,Male,No,No
1501636,93.7,24.26918128654971,676.1508771929825,7,4,35,57,Female,No,No
18012520,55.6,8.93855072463768,476.31304347826085,6,2,57,46,Female,Yes,No
1549552,64.5,19.402032520325204,624.1219512195122,3,3,41,41,Male,No,Yes
769402,64.5,11.746296296296297,524.7777777777778,3,1,35,45,Male,Yes,No
20257340,123.3,25.083333333333336,785.0,7,5,29,38,Female,Yes,No
20955709,40.5,19.1469696969697,548.8181818181818,3,2,33,44,Female,No,No
27159757,80.4,17.717936507936507,763.0761904761905,8,4,3,42,Female,No,No
1635089,83.0,16.2520325203252,615.1219512195122,1,0,13,41,Male,Yes,No
22348143,75.8,22.357755102040816,561.465306122449,3,1,34,49,Male,No,No
19445560,40.3,14.853333333333333,471.2,2,1,52,32,Female,No,No
12181946,87.3,22.09962962962963,665.9777777777778,2,2,33,45,Male,Yes,No
26076590,53.9,16.01077519379845,600.646511627907,4,2,10,43,Male,No,No
24562554,68.0,17.22027027027027,553.2162162162163,5,1,3,37,Female,No,No
5465759,54.7,12.732032520325204,583.9219512195123,8,2,15,41,Male,Yes,No
15416541,96.9,24.080212765957448,724.8127659574468,8,1,47,47,Male,Yes,Yes
2005156,86.1,15.721045751633987,643.2627450980392,2,1,33,51,Male,Yes,No
9581382,104.1,20.75,825.0,1,4,48,37,Female,Yes,No
18518134,36.7,11.467037037037038,568.0222222222222,6,4,58,36,Female,No,No
520860,73.9,26.46,807.6,1,4,23,40,Female,Yes,No
22581119,91.2,14.287575757575757,737.2545454545455,7,4,26,55,Male,Yes,No
14129690,102.2,23.454242424242423,807.2545454545455,1,3,50,55,Female,No,No
5437678,27.2,7.062183908045977,363.7310344827586,1,1,5,58,Male,No,No
21995160,49.3,14.350769230769231,561.0461538461539,3,1,6,52,Female,No,No
18994749,68.0,18.483333333333334,749.0,3,3,55,25,Female,No,No
26805536,59.2,20.91030303030303,774.6181818181818,2,4,3,44,Male,No,No
20743009,10.8,16.18111111111111,490.8666666666666,5,1,33,30,Female,No,Yes
14804851,43.4,12.657701149425288,459.46206896551723,2,0,3,29,Female,Yes,No
7673663,51.5,18.28104575163399,616.8627450980392,2,2,4,51,Male,Yes,No
13855748,43.0,14.571088435374149,694.2653061224489,3,5,26,49,Female,No,No
19319143,92.4,23.483333333333334,809.0,3,5,55,42,Female,Yes,No
21597537,84.8,15.69108843537415,701.465306122449,7,3,55,49,Male,No,No
15703246,35.8,12.386666666666667,383.2,3,1,8,50,Female,No,No
10881636,56.4,9.95322033898305,417.193220338983,7,0,56,59,Male,No,No
2231774,83.4,18.927948717948716,775.6769230769231,4,4,42,65,Male,No,No
2137056,53.3,15.221075268817204,793.2645161290322,4,4,4,31,Female,No,No
23771660,27.0,11.65952380952381,519.5714285714286,3,3,5,35,Female,Yes,No
485224,92.3,18.972136752136752,718.3282051282051,1,2,55,39,Male,Yes,No
13784696,76.6,26.410370370370373,804.6222222222223,3,2,50,36,Female,No,No
2939362,83.4,23.342183908045975,800.5310344827586,7,4,41,58,Male,No,No
18302141,88.5,15.12020202020202,667.2121212121212,5,3,49,66,Male,No,No
16153288,79.8,21.02354609929078,661.4127659574468,1,1,23,47,Female,Yes,No
8107621,47.5,21.623737373737377,637.4242424242425,6,2,56,33,Male,No,No
2765053,61.7,16.43707070707071,746.2242424242424,1,2,36,33,Male,Yes,No
486620,87.9,23.69030303030303,701.4181818181819,8,4,3,44,Female,No,No
4628980,36.2,8.800212765957447,408.01276595744685,3,1,28,47,Male,No,No
3273450,79.3,22.56771241830065,634.0627450980392,4,3,53,51,Male,No,No
29284672,41.7,9.348803418803419,440.92820512820515,5,0,37,39,Female,No,No
17029802,77.0,13.415217391304347,564.9130434782609,4,2,17,46,Male,Yes,No
22488061,58.7,15.070404040404041,664.2242424242424,2,2,35,33,Male,Yes,No
13672373,71.7,19.235847953216375,554.1508771929825,1,3,32,57,Female,Yes,Yes
27181599,31.0,19.779629629629632,586.7777777777778,8,4,59,45,Male,Yes,Yes
8287511,84.8,16.427936507936508,745.6761904761904,8,2,38,42,Female,No,No
6482954,31.1,13.471884057971014,328.31304347826085,3,0,28,46,Female,No,No
23205228,24.9,10.495792349726775,389.74754098360654,4,2,35,61,Male,Yes,No
2841641,88.4,25.036553672316387,722.1932203389831,2,5,40,59,Male,Yes,No
17779598,112.9,25.43020202020202,805.8121212121213,7,3,36,66,Male,No,No
23006074,62.1,16.736296296296295,584.1777777777778,3,2,49,45,Female,No,Yes
29479390,81.7,19.20777777777778,672.4666666666667,2,4,20,48,Male,Yes,No
3029997,42.9,20.223636363636363,553.4181818181818,8,0,18,44,Female,Yes,No
8706096,120.9,23.9,774.0,4,4,43,59,Female,No,No
17567414,36.6,8.870952380952382,472.25714285714287,5,1,58,56,Male,No,Yes
23372463,13.7,5.647204301075268,278.8322580645161,5,2,39,62,Female,Yes,No
8197690,89.0,20.2520325203252,615.1219512195122,1,1,18,41,Male,No,No
29977145,92.1,23.2,792.0,8,3,1,24,Male,Yes,No
25316594,96.4,19.883333333333333,773.0,2,2,42,47,Female,Yes,No
22359794,110.1,24.4,804.0,5,3,48,51,Female,Yes,No
11993980,98.1,16.7,762.0,2,1,34,45,Female,Yes,No
16543275,74.0,17.1462962962963,668.7777777777778,1,3,33,45,Female,No,No
8601563,54.5,13.091269841269842,605.4761904761905,8,2,60,42,Female,Yes,No
5593961,51.6,14.50869918699187,570.5219512195122,4,0,7,41,Female,No,No
26682883,50.6,18.447575757575756,626.8545454545455,2,2,12,55,Male,No,No
16464019,46.1,15.293703703703704,677.6222222222223,6,2,30,36,Female,Yes,Yes
7055113,89.7,16.15,789.0,5,3,54,28,Female,Yes,No
11532919,105.0,16.697712418300654,641.8627450980392,1,1,41,51,Male,No,No
20257558,53.5,12.282389937106919,496.9433962264151,1,2,19,53,Male,Yes,No
8079026,52.9,14.21,612.6,3,3,30,32,Male,Yes,No
20895315,36.5,17.00707070707071,600.4242424242425,7,5,14,33,Male,Yes,No
20275398,76.2,23.89551724137931,773.7310344827586,2,4,58,58,Female,No,No
18880775,43.8,9.36004975124378,501.6029850746268,3,5,49,67,Male,No,No
5624788,34.2,16.092962962962964,545.5777777777778,4,1,13,45,Female,No,No
12777064,89.1,19.55869918699187,693.5219512195122,5,0,51,41,Male,Yes,No
10647623,106.4,18.893333333333334,593.6,3,0,41,64,Female,No,No
12402438,21.4,14.322962962962961,379.37777777777774,7,2,13,45,Male,Yes,No
24052537,51.8,13.405470085470085,684.3282051282051,4,3,25,39,Male,No,No
9416972,46.9,17.495365853658537,629.7219512195122,2,2,50,41,Male,Yes,No
19010917,51.2,16.819181286549707,349.1508771929824,7,0,36,57,Male,No,No
17872358,56.0,22.682183908045978,640.9310344827586,7,5,38,58,Male,Yes,No
20376154,43.3,12.267712418300654,496.0627450980392,7,3,16,51,Male,Yes,Yes
11474482,44.6,14.092032520325203,545.5219512195122,1,1,13,41,Female,No,No
29241659,36.1,19.56037037037037,633.6222222222223,2,3,16,36,Female,No,No
2524491,50.9,13.092389937106919,665.5433962264151,2,3,17,53,Female,No,No
27648538,56.2,14.23246913580247,613.9481481481482,2,3,50,54,Female,No,No
27948543,53.5,23.83888888888889,710.3333333333334,6,4,30,24,Male,No,No
16273562,99.7,20.816666666666666,769.0,5,1,52,25,Female,No,No
18715276,68.9,22.404444444444444,804.2666666666667,7,3,36,30,Female,Yes,No
22602051,54.8,17.668550724637683,400.11304347826086,4,0,17,46,Female,Yes,No
27583856,46.1,22.55,753.0,8,5,15,23,Female,No,No
19064843,55.0,14.466666666666667,508.0,6,2,25,50,Female,Yes,No
29428933,55.1,15.436969696969697,566.2181818181818,3,2,53,44,Male,No,No
16522582,25.0,14.65877192982456,579.5263157894736,5,2,25,38,Male,Yes,No
2286290,82.9,24.704117647058823,762.2470588235294,6,3,2,68,Male,Yes,No
6067537,86.6,16.78333333333333,767.0,1,3,24,35,Female,Yes,No
9322878,119.8,20.828771929824562,709.7263157894737,4,0,57,38,Male,No,No
25417702,74.0,13.94855072463768,716.9130434782609,1,5,22,46,Female,Yes,Yes
12723349,106.9,17.666666666666664,760.0,2,3,24,50,Female,No,No
26681920,18.9,15.091884057971015,485.5130434782609,2,3,55,46,Female,Yes,No
12491727,103.2,22.72090909090909,703.2545454545455,3,2,32,55,Female,No,No
9620012,114.1,16.407441860465116,744.446511627907,6,0,54,43,Male,Yes,No
6881766,83.1,15.580909090909092,634.8545454545455,3,2,52,55,Female,Yes,No
24387589,39.0,10.986936936936939,419.21621621621625,7,0,47,37,Male,Yes,No
9764649,37.8,16.98880341880342,539.3282051282051,7,4,55,39,Male,Yes,No
10686641,63.9,12.86354609929078,651.8127659574468,6,4,45,47,Female,No,No
17272338,35.8,14.32,559.2,3,4,7,32,Male,No,No
1444480,61.4,16.156296296296297,549.3777777777777,2,2,58,45,Male,No,No
24874145,38.7,15.817755102040817,709.065306122449,2,5,40,49,Male,No,No
4303164,49.0,12.084615384615384,485.0769230769231,3,2,14,65,Male,Yes,No
3408164,26.1,16.57333333333333,514.4,2,4,56,32,Male,No,No
28220387,78.2,19.015470085470085,600.928205128205,4,2,44,39,Male,Yes,No
1747809,38.5,16.783068783068785,466.984126984127,4,1,50,63,Male,No,No
17172150,101.0,17.75,765.0,6,4,43,43,Male,Yes,No
10491687,38.3,22.121075268817204,667.2645161290322,3,2,40,31,Male,No,Yes
20118790,81.3,19.537441860465115,692.246511627907,5,4,18,43,Female,Yes,No
3665778,32.6,14.936969696969697,596.2181818181818,2,5,10,44,Male,Yes,No
5182499,67.2,19.81827160493827,709.0962962962963,5,1,38,27,Female,No,No
6025856,45.7,16.745217391304347,464.7130434782609,4,1,47,46,Male,Yes,No
17288214,36.0,10.322222222222223,319.3333333333333,8,0,12,60,Male,No,No
14986747,62.1,20.1,786.0,8,3,39,28,Male,No,No
17237151,79.8,22.623546099290778,757.4127659574467,5,4,59,47,Female,Yes,Yes
20526796,50.1,14.456666666666667,747.4,5,2,33,25,Male,No,No
4764306,34.3,9.016296296296296,420.97777777777776,2,2,56,45,Male,No,No
21525087,27.8,15.361269841269841,441.67619047619047,1,2,47,42,Male,No,No
7702043,47.7,19.59774193548387,635.8645161290323,6,2,7,31,Male,No,No
8439091,68.7,22.174444444444447,790.4666666666667,4,4,49,48,Female,Yes,Yes
26743826,25.9,12.467575757575757,508.05454545454546,3,2,61,55,Male,No,No
12182859,56.0,13.933333333333334,776.0,2,3,29,19,Female,No,Yes
15530977,14.5,17.269135802469137,376.14814814814815,5,0,2,54,Male,No,No
22040831,25.0,19.37156862745098,562.2941176470588,7,2,51,34,Female,No,No
10360705,56.6,13.062514619883041,663.7508771929824,4,4,41,57,Male,Yes,Yes
14859550,103.8,23.133333333333333,848.0,3,5,53,50,Male,No,No
11395144,47.7,19.63,637.8,6,4,47,32,Male,No,No
12917146,109.5,16.214102564102564,672.8461538461538,5,2,25,52,Female,Yes,No
20353521,120.7,24.866879432624113,772.0127659574468,6,1,14,47,Male,Yes,No
17444450,73.3,24.733636363636364,704.0181818181818,4,4,14,44,Female,Yes,No
1740243,74.3,23.183333333333334,791.0,6,3,41,35,Female,No,Yes
5212609,114.8,25.28333333333333,797.0,6,5,52,39,Male,Yes,No
14338350,53.0,13.608771929824561,636.5263157894736,8,5,25,38,Female,Yes,No
4038482,100.8,24.901045751633987,774.0627450980392,3,4,28,51,Male,No,No
27958995,100.7,21.26823529411765,676.0941176470589,1,0,48,34,Male,Yes,No
4553540,74.0,25.46666666666667,808.0,4,4,14,28,Female,No,No
17456680,37.2,11.496666666666666,569.8,3,4,46,50,Male,Yes,No
11991840,39.0,17.025438596491227,481.52631578947364,7,2,7,38,Female,Yes,No
12074852,80.2,21.347948717948718,620.876923076923,6,0,35,65,Female,Yes,No
25248051,25.0,9.597619047619048,455.8571428571429,7,3,34,56,Female,Yes,No
23397512,100.8,26.1,786.0,2,4,35,35,Female,Yes,No
11822479,93.7,20.666666666666664,760.0,5,4,3,40,Male,No,No
7358386,65.3,23.4705376344086,688.2322580645161,7,4,12,62,Male,Yes,No
20587792,30.4,7.7588505747126435,405.5310344827586,8,2,45,58,Male,No,No
12776291,122.5,25.333333333333336,800.0,2,2,30,38,Female,Yes,No
9232287,54.4,15.554444444444444,693.2666666666667,2,1,9,30,Male,No,No
16572244,28.0,9.685365853658537,521.1219512195122,6,5,40,41,Female,No,No
6113556,98.5,21.766666666666666,766.0,6,4,35,35,Female,Yes,No
22280589,99.7,23.600212765957448,756.0127659574468,6,1,14,47,Male,No,No
21753909,85.7,17.835555555555555,530.1333333333333,6,1,23,60,Female,No,Yes
6596577,63.3,20.840270270270274,650.4162162162163,7,2,45,37,Male,No,No
9367457,91.1,17.632105263157893,757.9263157894736,8,2,19,38,Female,Yes,No
25418675,66.6,18.28126984126984,616.8761904761905,2,2,14,42,Male,Yes,No
27519255,46.9,20.080370370370368,604.8222222222222,5,3,34,36,Male,No,No
19104518,21.2,16.987070707070707,719.2242424242424,6,5,1,33,Male,No,No
19162937,100.0,24.016666666666666,781.0,3,4,58,42,Male,No,No
22057823,86.9,15.917070707070707,715.0242424242424,7,2,5,33,Female,No,No
8394956,47.0,19.19855072463768,671.9130434782609,7,4,28,46,Female,No,No
18363768,47.0,12.352459016393443,501.1475409836065,4,3,34,61,Female,Yes,No
2348847,57.2,16.012389937106917,600.7433962264151,7,5,43,53,Female,No,No
22844015,90.1,12.489056603773584,569.343396226415,6,1,3,53,Female,Yes,No
13810910,88.8,20.02077519379845,661.246511627907,1,0,37,43,Female,Yes,No
15446668,36.5,16.402459016393443,444.1475409836065,5,3,44,61,Male,No,No
4542797,66.2,17.845723270440253,650.7433962264151,3,3,11,53,Female,No,No
10076528,83.3,23.74108843537415,704.465306122449,8,3,29,49,Female,Yes,No
29889242,51.8,16.47,448.2,3,1,54,50,Female,Yes,No
14639639,48.4,20.893333333333334,593.6,7,2,17,50,Female,Yes,No
12469513,66.5,21.462962962962962,687.7777777777778,8,5,44,45,Female,Yes,No
15411974,53.5,21.935792349726775,716.1475409836065,3,5,4,61,Male,No,No
26533115,52.5,15.785802469135803,587.1481481481482,3,4,55,54,Female,No,Yes
17563422,103.3,14.85,771.0,2,3,39,30,Male,Yes,No
17254456,38.8,14.784367816091954,527.0620689655173,6,2,46,29,Male,Yes,No
20331755,54.9,13.542183908045978,452.5310344827586,3,0,9,58,Male,No,No
15585372,59.5,13.683870967741935,461.0322580645161,4,2,28,62,Female,Yes,No
8482220,79.6,20.484444444444442,569.0666666666666,3,2,34,48,Male,Yes,No
290354,42.1,18.429181286549706,505.75087719298244,5,1,15,57,Male,No,No
18888885,24.6,11.976879432624113,538.6127659574468,4,2,43,47,Male,No,No
24208466,49.9,13.315555555555557,738.9333333333334,8,1,9,24,Female,Yes,No
6121880,53.6,21.237701149425288,794.2620689655173,7,5,12,29,Male,No,No
7312192,73.5,19.655847953216373,519.3508771929825,2,2,13,57,Male,No,No
3977101,84.4,21.67666666666667,760.6,7,2,37,25,Male,Yes,No
5192839,101.1,24.32076923076923,739.2461538461539,2,0,15,52,Male,No,No
5718609,80.2,15.052222222222222,603.1333333333333,4,3,20,60,Female,Yes,No
19186363,106.5,16.36869918699187,682.1219512195122,5,0,21,41,Male,Yes,No
29693683,36.8,22.643737373737373,698.6242424242424,2,4,25,33,Female,No,No
26581753,63.8,21.623535353535352,637.4121212121213,2,4,3,66,Female,Yes,No
22380147,76.5,19.233333333333334,794.0,5,4,52,30,Male,Yes,No
6365097,37.5,18.116666666666667,667.0,6,5,39,32,Male,No,Yes
19991807,46.7,15.131075268817204,667.8645161290323,4,5,6,31,Male,No,No
4516032,32.1,18.38126984126984,622.8761904761905,5,3,12,42,Male,Yes,No
24424167,36.8,9.951884057971014,417.11304347826086,8,1,28,46,Female,No,No
13224250,130.5,20.266666666666666,796.0,7,0,55,25,Male,No,No
16663718,82.6,24.24354609929078,734.6127659574468,5,1,13,47,Male,Yes,No
29261118,84.6,10.573333333333332,514.4,8,0,25,50,Female,Yes,No
4445032,59.3,14.522136752136753,571.3282051282051,8,1,30,39,Male,Yes,No
22671694,27.7,11.715470085470084,522.928205128205,7,1,52,39,Male,No,No
18146558,48.7,15.846666666666666,770.8,4,1,41,20,Female,Yes,No
13506596,96.4,24.53333333333333,812.0,2,0,40,29,Male,No,No
24560215,65.4,18.136553672316385,668.1932203389831,5,2,57,59,Male,Yes,No
7517389,42.4,15.558850574712643,513.5310344827586,3,3,45,58,Female,Yes,Yes
1548765,65.0,15.077272727272726,784.6363636363636,3,4,29,22,Female,Yes,No
29854239,12.6,17.21857142857143,493.1142857142857,7,2,15,28,Male,No,No
3423147,79.1,15.562222222222223,693.7333333333333,8,4,45,60,Male,Yes,No
28678645,52.1,16.632105263157893,577.9263157894736,3,3,5,38,Female,Yes,No
25127225,41.8,11.622469135802469,577.3481481481481,5,2,42,54,Male,No,No
13729695,79.2,12.46888888888889,568.1333333333333,5,1,28,60,Male,Yes,No
8371816,86.3,20.745438596491226,764.7263157894736,4,4,54,38,Female,No,No
17903142,113.7,22.9,834.0,1,3,44,37,Male,No,No
24371716,69.5,14.135792349726776,608.1475409836065,6,4,60,61,Male,No,No
4763335,116.6,17.821884057971012,769.3130434782609,7,3,20,46,Male,No,No
27249868,44.1,18.012514619883042,540.7508771929824,3,4,16,57,Female,Yes,No
3987559,22.9,11.41077519379845,444.646511627907,4,0,32,43,Male,No,No
3139472,49.7,11.103737373737374,546.2242424242424,5,2,23,33,Male,No,No
23971459,63.5,22.841269841269842,710.4761904761905,6,5,56,42,Male,No,No
3376499,103.7,17.55,813.0,5,5,28,40,Female,No,No
15711192,121.7,23.733333333333334,764.0,8,3,45,37,Male,No,No
22985928,122.6,18.50869918699187,750.5219512195122,6,1,30,41,Male,Yes,No
8504409,49.6,12.943703703703704,536.6222222222223,5,1,24,36,Male,No,No
14466064,101.0,16.038888888888888,602.3333333333333,5,1,41,60,Male,No,No
11041891,85.7,24.814408602150536,768.8645161290323,2,4,5,31,Female,Yes,No
26631679,52.0,19.418803418803417,565.1282051282051,4,3,27,39,Male,Yes,No
20910122,41.6,16.780404040404044,646.8242424242425,2,3,30,33,Female,No,No
27414863,68.2,17.450370370370372,567.0222222222222,8,0,59,36,Female,Yes,Yes
8131239,58.0,16.362962962962964,681.7777777777778,6,4,13,45,Male,Yes,No
12339267,102.0,18.583333333333336,815.0,4,4,18,46,Female,Yes,Yes
26246322,30.5,14.349056603773585,440.9433962264151,5,4,57,53,Female,Yes,Yes
24743687,39.8,8.52,451.2,5,1,10,50,Female,Yes,Yes
22969464,44.1,10.347936507936508,560.8761904761905,3,2,15,42,Female,No,No
18453938,41.7,20.448803418803415,686.928205128205,5,3,45,39,Female,Yes,No
3182590,33.0,10.743220338983049,524.593220338983,6,3,28,59,Male,No,No
18265688,54.3,14.9558024691358,537.3481481481481,5,4,22,54,Male,Yes,No
6835512,97.6,21.083333333333336,845.0,7,5,28,28,Male,No,No
15513866,69.6,18.09,485.4,6,0,33,40,Male,Yes,Yes
11691287,112.2,18.532469135802472,751.9481481481482,5,0,60,54,Female,No,No
24024406,25.3,17.453333333333333,447.2,2,3,22,64,Male,Yes,No
12967617,65.0,22.81437908496732,648.8627450980392,4,4,12,51,Female,Yes,No
9760971,31.5,11.734408602150536,584.0645161290322,4,1,11,31,Male,No,No
5525312,53.0,14.353535353535355,501.21212121212125,8,2,33,66,Male,No,No
12491876,56.0,11.369125683060108,622.1475409836065,1,3,46,61,Male,Yes,No
29843099,114.3,19.616666666666667,757.0,3,2,52,60,Female,Yes,No
3772223,47.0,12.164102564102564,429.84615384615387,5,0,31,52,Female,No,No
23183818,58.0,16.663636363636364,639.8181818181818,4,3,11,44,Male,Yes,No
18181891,45.7,14.149135802469138,608.9481481481482,3,5,12,54,Female,No,No
81653,127.7,26.866666666666667,772.0,5,2,30,31,Female,Yes,No
21635866,44.7,21.047441860465113,602.8465116279069,6,3,14,43,Male,Yes,No
10410029,90.5,26.616666666666667,817.0,7,4,49,40,Male,No,Yes
18435988,57.1,14.27103448275862,796.2620689655173,6,3,12,29,Male,Yes,Yes
21497808,101.1,18.79,767.4,5,1,8,32,Male,Yes,Yes
13827141,47.0,21.00952380952381,660.5714285714286,7,2,13,35,Male,No,No
5224982,68.0,22.052459016393442,663.1475409836065,5,5,16,61,Female,Yes,No
2778233,120.4,21.78333333333333,827.0,7,2,27,34,Female,Yes,No
16566856,116.3,14.702183908045978,762.1310344827587,4,0,46,58,Male,No,Yes
11386703,17.3,9.514444444444445,450.8666666666667,5,3,19,48,Male,No,No
22718605,100.6,15.115438596491227,726.9263157894736,3,2,14,38,Male,Yes,No
7086208,51.7,12.437936507936508,566.2761904761904,6,0,2,42,Male,No,No
28611063,80.1,15.73126984126984,763.8761904761905,1,4,28,42,Female,No,Yes
2453938,92.0,15.533333333333333,752.0,1,5,46,27,Female,Yes,No
17988699,107.9,16.710775193798447,762.646511627907,6,2,24,43,Male,No,No
3292291,121.3,20.833333333333336,770.0,3,3,56,43,Male,No,No
12473438,77.7,15.566666666666666,814.0,5,3,26,29,Male,No,No
1831693,47.7,21.484901960784313,749.0941176470589,8,4,14,34,Male,No,No
27550837,73.6,13.505723270440251,630.343396226415,2,3,42,53,Male,No,No
4379959,95.9,20.7,762.0,6,4,46,37,Female,No,No
17534788,92.5,16.67020202020202,760.2121212121212,7,3,34,66,Female,Yes,No
25421645,55.6,17.51962962962963,451.1777777777778,3,1,32,45,Female,No,No
16582512,60.6,21.173333333333332,730.4,3,1,61,32,Female,Yes,No
